latitude,longitude,value
28.695381,77.181665,54.0
28.699793,77.165453,52.0
28.710508,77.249485,45.0
28.725645,77.749675,41.0
28.732528,77.11992,63.0
28.73282,77.170633,56.0
28.7500499,77.1112615,91.0
28.757294,77.278792,71.0
28.7762,77.051074,69.0
28.806223,76.141105,33.0
28.815329,77.15301,50.0
28.822836,77.101981,68.0
28.825341,78.7213009,54.0
28.9535882,77.7622941,47.0
28.974801,77.213357,51.0
28.999264,77.7590354,49.0
29.0272,77.0621,34.0
29.06351,77.709723,56.0
29.14056,75.744941,48.0
29.307814,76.337619,48.0
29.4723508,77.7194031,55.0
29.497973,76.993331,48.0
29.5364,75.0158,35.0
29.6953,77.0027,46.0
29.8006,76.4155,33.0
30.0325454,76.5623046,56.0
30.1480566,77.2893471,46.0
30.349388,76.366642,23.0
30.649961,76.331442,49.0
30.7057778,76.8531805555555,22.0
30.736056,76.209694,25.0
30.751462,76.762879,19.0
30.9028,75.8086,28.0
31.321907,75.578914,37.0
31.62,74.876512,28.0
